iata,beach,mountain,culture,business,adventure,nightlife,food,nature,budget,luxury
HLF,0,0,0,0,1,0,0,1,1,0
GVX,0,0,1,0,1,0,0,1,0,0
LPI,0,0,1,1,0,1,1,0,0,0
NRK,0,0,0,0,1,0,0,1,1,0
EKT,0,0,0,0,1,0,0,1,1,0
VBY,0,0,0,0,1,0,0,1,1,0
SPM,0,0,0,0,1,0,0,1,1,0
RMS,0,0,0,0,1,0,0,1,1,0
GHF,0,0,0,0,1,0,0,1,1,0
ZCN,0,0,0,0,1,0,0,1,1,0
FRZ,0,0,0,0,1,0,0,1,1,0
ZNF,0,0,0,0,1,0,0,1,1,0
KZG,0,0,0,0,1,0,0,1,1,0
FCN,0,0,0,0,1,0,0,1,1,0
GKE,0,0,0,0,1,0,0,1,1,0
RLG,0,0,0,0,1,0,0,1,1,0
WBG,0,0,0,0,1,0,0,1,1,0
WIE,0,0,0,0,1,0,0,1,1,0
FEL,0,0,0,0,1,0,0,1,1,0
IGS,0,0,0,0,1,0,0,1,1,0
GUT,0,0,0,0,1,0,0,1,1,0
ALJ,1,0,0,0,0,0,0,0,0,0
AGZ,0,0,0,0,1,0,0,1,1,0
BIY,0,0,0,0,1,0,1,1,0,0
BFN,0,0,1,1,1,1,1,1,0,0
CPT,0,0,1,1,0,1,1,0,0,0
DUR,0,0,1,1,1,1,1,1,0,0
ELS,0,0,1,0,1,0,1,1,0,1
FCB,0,0,0,0,1,0,1,1,0,0
GCJ,0,0,0,1,1,0,1,1,0,0
GRJ,0,0,0,0,1,0,1,1,0,0
HRS,0,0,0,0,1,0,1,1,0,0
HDS,0,0,0,0,1,0,1,1,0,0
JNB,0,0,1,1,1,1,1,1,0,0
KXE,0,0,0,0,1,0,1,1,0,0
KIM,0,0,0,0,1,0,1,1,0,0
KMH,0,0,0,0,1,0,1,1,0,0
KLZ,0,0,0,0,1,0,0,1,1,0
HLA,0,0,0,0,1,0,1,1,0,0
SDB,0,0,0,0,1,0,0,1,1,0
LAY,0,0,0,0,1,0,1,1,0,0
MGH,0,0,0,0,1,0,1,1,0,0
LLE,0,0,0,0,1,0,1,1,0,0
MZQ,0,0,0,0,1,0,1,1,0,0
NCS,0,0,0,0,1,0,1,1,0,0
OVG,0,0,0,0,1,0,1,1,0,0
OUH,0,0,0,0,1,0,1,1,0,0
PLZ,0,0,0,0,1,0,1,1,0,0
PBZ,1,0,0,0,1,0,1,1,0,0
PHW,0,0,0,0,1,0,1,1,0,0
JOH,0,0,0,0,1,0,1,1,0,0
PZB,0,0,0,0,1,0,1,1,0,0
NTY,0,0,1,1,1,1,1,1,0,0
PTG,0,0,1,1,1,1,1,1,0,0
PCF,0,0,0,0,1,0,1,1,0,0
UTW,0,0,0,0,1,0,1,1,0,0
RCB,1,0,0,0,1,0,1,1,0,0
ROD,0,0,0,0,1,0,0,1,1,0
SBU,0,0,0,0,1,0,0,1,1,0
ZEC,0,0,0,0,1,0,1,1,0,0
SIS,0,0,0,0,1,0,1,1,0,0
SZK,0,0,0,0,1,0,1,1,0,0
LTA,0,0,0,0,1,0,1,1,0,0
ULD,0,0,0,0,1,0,1,1,0,0
UTN,0,0,0,0,1,0,1,1,0,0
UTT,0,0,0,0,1,0,1,1,0,0
VRU,0,0,0,0,1,0,1,1,0,0
VIR,0,0,0,0,1,0,1,1,0,0
VRE,0,0,0,0,1,0,0,1,1,0
PRY,0,0,0,0,1,0,1,1,0,0
WKF,0,0,0,0,1,0,1,1,0,0
FRW,1,0,0,0,1,0,1,1,0,0
JWA,0,0,0,0,1,0,1,1,0,0
BBK,1,0,0,0,1,0,1,1,0,0
MUB,1,0,0,0,1,0,1,1,0,0
GBE,0,0,1,1,1,1,1,1,0,0
PKW,1,0,0,0,1,0,1,1,0,0
BZV,1,0,0,0,0,0,1,1,0,0
FTX,1,0,0,0,0,0,1,1,0,0
OUE,1,0,0,0,0,0,1,1,0,0
PNR,1,0,0,0,0,0,1,1,0,0
MTS,0,0,0,0,1,0,1,1,0,0
BGF,1,0,1,1,0,1,1,1,0,0
BBT,1,0,0,1,0,0,1,1,0,0
BSG,1,0,0,0,0,0,1,1,0,0
SSG,1,0,0,0,0,0,1,1,0,0
ASI,1,0,0,0,0,0,1,1,0,0
MRU,1,0,1,1,1,1,1,1,0,0
RRG,1,0,0,0,1,0,1,1,0,0
NKW,1,0,0,0,0,0,1,1,1,0
TKC,1,0,0,0,0,0,1,1,0,0
DLA,1,0,1,1,0,1,1,1,0,0
MVR,1,0,0,0,0,0,1,1,0,0
FOM,1,0,0,0,0,0,1,1,0,0
NGE,1,0,0,0,0,0,1,1,0,0
GOU,1,0,1,1,0,1,1,1,0,0
BFX,1,0,0,0,0,0,1,1,0,0
BPC,1,0,0,0,0,0,1,1,0,0
YAO,1,0,0,0,0,0,1,1,0,0
CGJ,1,0,0,0,1,0,1,1,0,0
LVI,1,0,0,0,1,0,1,1,0,0
LUN,1,0,1,1,1,1,1,1,0,0
MFU,1,0,0,0,1,0,1,1,0,0
MNR,1,0,0,0,1,0,1,1,0,0
NLA,1,0,1,1,1,1,1,1,0,0
KIW,1,0,0,0,1,0,1,1,0,0
HAH,1,0,1,1,1,1,1,1,0,0
NWA,1,0,0,0,1,0,1,1,0,0
AJN,1,0,0,0,1,0,1,1,0,0
DZA,1,0,1,1,1,1,1,1,0,0
RUN,1,0,0,0,0,0,1,1,0,0
ZSE,1,0,0,0,0,0,1,1,0,0
TNR,1,0,0,0,1,0,1,1,0,0
ZVA,1,0,0,0,1,0,1,1,0,0
SMS,1,0,0,0,1,0,1,1,0,0
TMM,1,0,0,0,1,0,1,1,0,0
MOQ,1,0,0,0,1,0,1,1,0,0
DIE,1,0,0,0,1,0,1,1,0,0
WMR,1,0,0,0,1,0,1,1,0,0
ZWA,1,0,0,0,1,0,1,1,0,0
AMB,1,0,0,0,1,0,1,1,0,0
ANM,1,0,0,0,1,0,1,1,0,0
HVA,1,0,0,0,1,0,1,1,0,0
MJN,1,0,0,0,1,0,1,1,0,0
NOS,1,0,0,0,1,0,1,1,0,0
BPY,1,0,0,0,1,0,1,1,0,0
WMN,1,0,0,0,1,0,1,1,0,0
SVB,1,0,0,0,1,0,1,1,0,0
VOH,1,0,0,0,1,0,1,1,0,0
WAI,1,0,0,0,1,0,1,1,0,0
IVA,1,0,0,0,1,0,1,1,0,0
FTU,0,0,0,0,1,0,1,1,0,0
WFI,1,0,0,0,1,0,1,1,0,0
RVA,1,0,0,0,1,0,1,1,0,0
WVK,1,0,0,0,1,0,1,1,0,0
MNJ,1,0,0,0,1,0,1,1,0,0
MXM,1,0,0,0,1,0,1,1,0,0
TLE,1,0,0,0,1,0,1,1,0,0
SSY,1,0,0,0,0,0,1,1,0,0
BUG,1,0,0,0,0,0,1,1,0,0
CAB,1,0,0,0,0,0,1,1,0,0
NOV,1,0,0,0,0,0,1,1,0,0
SVP,1,0,0,0,0,0,1,1,0,0
LAD,1,0,0,0,0,0,1,1,0,0
MEG,1,0,0,0,0,0,1,1,0,0
SPP,1,0,0,0,0,0,1,1,0,0
GXG,1,0,0,0,0,0,1,1,0,0
PBN,1,0,0,0,0,0,1,1,0,0
VHC,1,0,0,0,0,0,1,1,0,0
SZA,1,0,0,0,0,0,1,1,0,0
SDD,1,0,0,0,0,0,1,1,0,0
LUO,1,0,0,0,0,0,1,1,0,0
UGO,1,0,0,0,0,0,1,1,0,0
XGN,1,0,0,0,0,0,1,1,0,0
OYE,1,0,0,0,0,0,1,1,0,0
OKN,1,0,0,0,0,0,1,1,0,0
LBQ,1,0,0,0,0,0,1,1,0,0
BMM,1,0,0,0,0,0,1,1,0,0
POG,1,0,0,0,0,0,1,1,0,0
OMB,1,0,0,0,0,0,1,1,0,0
MKU,1,0,0,0,0,0,1,1,0,0
LBV,1,0,1,1,0,1,1,1,0,0
MVB,1,0,1,1,0,1,1,1,0,0
PCP,1,0,0,0,0,0,1,1,0,0
TMS,1,0,1,1,0,1,1,1,0,0
BEW,1,0,0,0,1,0,1,1,0,0
INH,0,0,0,0,1,0,1,1,0,0
VXC,1,0,0,0,1,0,1,1,0,0
LFB,1,0,0,0,1,0,1,1,0,0
MPM,0,0,0,0,1,0,1,1,0,0
MUD,1,0,0,0,1,0,1,1,0,0
MZB,1,0,0,0,1,0,1,1,0,0
MNC,1,0,0,0,1,0,1,1,0,0
APL,1,0,0,0,1,0,1,1,0,0
POL,1,0,0,0,1,0,1,1,0,0
UEL,1,0,0,0,1,0,1,1,0,0
TET,1,0,0,0,1,0,1,1,0,0
VNX,1,0,0,0,1,0,1,1,0,0
DES,1,0,0,0,1,0,1,1,0,1
SEZ,1,0,1,1,1,1,1,1,0,1
PRI,1,0,0,0,1,0,1,1,0,1
AEH,1,0,0,0,0,0,1,1,0,0
MQQ,1,0,0,0,0,0,1,1,0,0
NDJ,1,0,1,1,0,1,1,1,0,0
FYT,1,0,0,0,0,0,1,1,0,0
BUQ,1,0,1,1,1,1,1,1,0,0
BFO,1,0,0,0,1,0,1,1,0,0
VFA,1,0,1,1,1,1,1,1,0,0
HRE,1,0,1,1,1,1,1,1,0,0
KAB,1,0,1,1,1,1,1,1,0,0
UTA,1,0,0,0,1,0,1,1,0,0
MVZ,1,0,1,1,1,1,1,1,0,0
GWE,1,0,0,0,1,0,1,1,0,0
HWN,1,0,0,0,1,0,1,1,0,0
BLZ,1,0,1,1,1,1,1,1,0,0
KGJ,1,0,0,0,0,0,1,1,0,0
KBQ,1,0,0,0,1,0,1,1,0,0
LLW,1,0,1,1,1,1,1,1,0,0
ZZU,1,0,0,0,1,0,1,1,0,0
MSU,0,0,1,1,1,1,1,1,0,0
FIH,1,0,1,1,0,1,1,1,0,0
NLO,1,0,0,0,0,0,1,1,0,0
MNB,1,0,0,0,0,0,1,1,0,0
FDU,1,0,0,0,0,0,1,1,0,0
KKW,1,0,0,0,0,0,1,1,0,0
MDK,1,0,0,0,0,0,1,1,0,0
BDT,1,0,0,0,0,0,1,1,0,0
GMA,1,0,0,0,0,0,1,1,0,0
KLI,1,0,0,0,0,0,1,1,0,0
LIQ,1,0,0,0,0,0,1,1,0,0
FKI,1,0,1,1,0,1,1,1,0,0
IRP,1,0,0,0,0,0,1,1,0,0
BUX,1,0,0,0,0,0,1,1,0,0
BZU,1,0,0,0,0,0,1,1,0,0
BKY,1,0,0,0,0,0,1,1,0,0
GOM,1,0,1,1,0,1,1,1,0,0
KND,1,0,0,0,0,0,1,1,0,0
FBM,1,0,1,1,1,1,1,1,0,0
KWZ,1,0,0,0,1,0,1,1,0,0
FMI,1,0,0,0,0,0,1,1,0,0
KMN,1,0,0,0,0,0,1,1,0,0
KGA,1,0,0,0,0,0,1,1,0,0
MJM,1,0,0,0,0,0,1,1,0,0
BKO,1,0,1,1,0,1,1,1,0,0
GAQ,1,0,0,0,0,0,1,1,0,0
KYS,1,0,0,0,0,0,1,1,0,0
MZI,1,0,0,0,0,0,1,1,0,0
TOM,1,0,0,0,0,0,1,1,0,0
BJL,1,0,1,1,0,1,1,1,0,0
FUE,0,0,0,0,1,0,0,1,1,0
VDE,0,0,0,0,1,0,0,1,1,0
SPC,0,0,0,0,1,0,0,1,1,0
LPA,0,0,0,0,1,0,0,1,1,0
ACE,0,0,0,0,1,0,0,1,1,0
TFS,0,0,0,0,1,0,0,1,1,0
TFN,0,0,0,0,1,0,0,1,1,0
MLN,1,0,1,0,0,1,1,0,0,1
FNA,1,1,1,1,0,1,1,1,0,0
MLW,1,0,0,0,0,0,1,1,0,0
ROB,1,0,1,1,0,1,1,1,0,0
AGA,0,0,0,0,1,0,0,1,1,0
TTA,0,0,0,0,1,0,0,1,1,0
FEZ,1,0,1,0,0,1,1,0,0,1
ERH,1,0,1,0,0,1,1,0,0,1
MEK,0,0,0,0,1,0,0,1,1,0
OUD,1,0,1,0,0,1,1,0,0,1
GMD,0,0,0,0,1,0,0,1,1,0
RBA,0,0,0,0,1,0,0,1,1,0
CMN,0,0,1,1,0,1,1,0,0,0
RAK,0,0,0,0,0,0,1,0,0,0
NNA,0,0,0,0,1,0,0,1,1,0
OZZ,0,0,0,0,1,0,0,1,1,0
AHU,1,0,1,0,0,1,1,0,0,1
TTU,0,0,0,0,1,0,0,1,1,0
TNG,0,0,0,0,1,0,0,1,1,0
ZIG,1,0,0,0,0,0,1,1,0,0
CSK,1,0,0,0,0,0,1,1,0,0
KLC,1,0,0,0,0,0,1,1,0,0
DKR,1,0,1,1,0,1,1,1,0,0
XLS,1,0,0,0,0,0,1,1,0,0
BXE,1,0,0,0,0,0,1,1,0,0
KGG,1,0,0,0,0,0,1,1,0,0
TUD,1,0,0,0,0,0,1,1,0,0
AEO,1,0,0,0,0,0,1,1,0,0
TIY,1,0,0,0,0,0,1,1,0,0
KFA,1,0,0,0,0,0,1,1,0,0
EMN,1,0,0,0,0,0,1,1,0,0
KED,1,0,0,0,0,0,1,1,0,0
NKC,1,0,1,1,0,1,1,1,0,0
SEY,1,0,0,0,0,0,1,1,0,0
ATR,1,0,1,1,0,1,1,1,0,0
NDB,1,0,1,1,0,1,1,1,0,0
FIG,1,0,0,0,0,0,1,1,0,0
FAA,1,0,0,0,0,0,1,1,0,0
LEK,1,0,0,0,0,0,1,1,0,0
SID,1,0,1,1,0,1,1,1,0,0
BVC,1,0,0,0,0,0,1,1,0,0
MMO,1,0,0,0,0,0,1,1,0,0
SNE,1,0,0,0,0,0,1,1,0,0
VXE,1,0,0,0,0,0,1,1,0,0
ADD,1,0,1,1,0,1,1,1,0,0
AMH,1,0,0,0,0,0,1,1,0,0
AXU,1,0,0,0,0,0,1,1,0,0
BJR,1,0,0,0,0,0,1,1,0,0
DIR,1,0,1,1,0,1,1,1,0,0
GMB,1,0,0,0,0,0,1,1,0,0
GDQ,1,0,0,0,0,0,1,1,0,0
JIM,1,0,0,0,0,0,1,1,0,0
LLI,1,0,0,0,0,0,1,1,0,0
MQX,1,0,0,0,0,0,1,1,0,0
ASO,1,0,0,0,0,0,1,1,0,0
BJM,1,0,1,1,0,1,1,1,0,0
HGA,1,0,1,1,0,1,1,1,0,0
BBO,1,0,0,0,0,0,1,1,0,0
KMU,1,0,0,0,0,0,1,1,0,0
ALY,1,0,1,0,0,1,1,0,0,1
ABS,1,0,0,0,0,0,1,1,0,0
CAI,1,0,1,1,0,1,1,0,0,1
CWE,1,0,1,0,0,1,1,0,0,1
HRG,0,0,1,1,0,1,1,0,0,0
EGH,1,0,1,0,0,1,1,0,0,1
LXR,0,0,1,1,0,1,1,0,0,0
MUH,1,0,1,0,0,1,1,0,0,1
PSD,1,0,1,0,0,1,1,0,0,1
SKV,0,0,1,1,0,1,1,0,0,0
ASW,0,0,1,1,0,1,1,0,0,0
ELT,0,0,0,0,1,0,0,1,1,0
EDL,1,0,1,1,0,1,1,1,0,0
GGM,1,0,0,0,0,0,1,1,0,0
KIS,1,0,0,0,0,0,1,1,0,0
KTL,1,0,0,0,0,0,1,1,0,0
LOK,1,0,0,0,0,0,1,1,0,0
LAU,1,0,0,0,0,0,1,1,0,0
MBA,1,0,1,1,0,1,1,1,0,0
WIL,1,0,0,0,0,0,1,1,0,0
WJR,1,0,0,0,0,0,1,1,0,0
GHT,0,0,0,0,1,0,0,1,1,0
AKF,0,0,0,0,1,0,0,1,1,0
BEN,1,0,1,1,0,1,1,0,0,1
SEB,0,0,0,0,1,0,0,1,1,0
TIP,1,0,1,1,0,1,1,0,0,1
LMQ,1,0,1,0,0,1,1,0,0,1
HUQ,0,0,0,0,1,0,0,1,1,0
LTD,1,0,1,0,0,1,1,0,0,1
GYI,1,0,0,0,0,0,1,1,0,0
KGL,1,0,1,1,0,1,1,1,0,0
KME,1,0,0,0,0,0,1,1,0,0
DOG,1,0,0,0,0,0,1,1,0,0
RSS,1,0,0,0,0,0,1,1,0,0
ELF,1,0,0,0,0,0,1,1,0,0
KSL,1,0,0,0,0,0,1,1,0,0
KDX,1,0,0,0,0,0,1,1,0,0
EBD,1,0,0,0,0,0,1,1,0,0
JUB,1,0,1,1,0,1,1,1,0,0
MAK,1,0,0,0,0,0,1,1,0,0
KRT,1,0,1,1,0,1,1,1,0,0
ARK,1,0,0,0,0,0,1,1,0,0
DAR,1,0,1,1,0,1,1,1,0,0
DOD,1,0,0,0,0,0,1,1,0,0
IRI,1,0,0,0,0,0,1,1,0,0
JRO,1,1,1,1,0,1,1,1,0,0
LKY,1,0,0,0,0,0,1,1,0,0
MYW,1,0,0,0,1,0,1,1,0,0
MWZ,1,0,0,0,0,0,1,1,0,0
PMA,1,0,0,0,0,0,1,1,0,0
TGT,1,0,0,0,0,0,1,1,0,0
ZNZ,1,0,1,1,0,1,1,1,0,0
EBB,1,0,1,1,0,1,1,1,0,0
SRT,1,0,0,0,0,0,1,1,0,0
TIA,1,0,1,1,0,1,1,0,0,1
BOJ,1,0,1,0,0,1,1,0,0,1
GOZ,1,0,1,0,0,1,1,0,0,1
PDV,1,0,1,1,0,1,1,0,0,1
SOF,1,0,1,0,0,1,1,0,0,1
SZR,1,0,1,0,0,1,1,0,0,1
VAR,1,0,1,0,0,1,1,0,0,1
LCA,1,0,1,1,1,1,1,1,0,1
PFO,1,0,1,1,1,1,1,1,0,1
AKT,1,0,1,0,1,1,1,1,0,1
DBV,1,0,1,0,0,1,1,0,0,1
OSI,0,0,0,0,1,0,0,1,1,0
PUY,1,0,1,0,0,1,1,0,0,1
RJK,0,0,0,0,1,0,0,1,1,0
SPU,1,0,1,0,0,1,1,0,0,1
ZAG,0,0,0,0,1,0,0,1,1,0
ZAD,1,0,1,0,0,1,1,0,0,1
ABC,1,0,1,0,0,1,1,0,0,1
ALC,1,0,1,1,0,1,1,0,0,1
LEI,1,0,1,1,0,1,1,0,0,1
OVD,0,0,0,0,1,0,0,1,1,0
ODB,1,0,1,0,0,1,1,0,0,1
BIO,1,0,1,0,0,1,1,0,0,1
BCN,1,0,1,1,0,1,1,0,0,1
BJZ,0,0,0,0,1,0,0,1,1,0
LCG,0,0,0,0,1,0,0,1,1,0
GRO,1,0,1,0,0,1,1,0,0,1
GRX,1,0,1,0,0,1,1,0,0,1
IBZ,1,0,1,0,0,1,1,0,0,1
XRY,0,0,0,0,1,0,0,1,1,0
MJV,1,0,1,0,0,1,1,0,0,1
MAD,1,0,1,0,0,1,1,0,0,1
AGP,1,0,1,0,0,1,1,0,0,1
MAH,1,0,1,0,0,1,1,0,0,1
OZP,0,0,0,0,1,0,0,1,1,0
PNA,1,0,1,0,0,1,1,0,0,1
REU,1,0,1,0,0,1,1,0,0,1
ROZ,0,0,0,0,1,0,0,1,1,0
SLM,0,0,0,0,1,0,0,1,1,0
EAS,1,0,1,0,0,1,1,0,0,1
SCQ,0,0,0,0,1,0,0,1,1,0
LEU,1,0,1,0,0,1,1,0,0,1
TOJ,1,0,1,0,0,1,1,0,0,1
VLC,1,0,1,0,0,1,1,0,0,1
VLL,1,0,1,0,0,1,1,0,0,1
VIT,1,0,1,0,0,1,1,0,0,1
VGO,0,0,0,0,1,0,0,1,1,0
SDR,1,0,1,0,0,1,1,0,0,1
ZAZ,1,0,1,0,0,1,1,0,0,1
SVQ,0,0,0,0,1,0,0,1,1,0
CQF,0,0,0,0,1,0,0,1,1,0
BYF,0,0,0,0,1,0,0,1,1,0
LTQ,0,0,0,0,1,0,0,1,1,0
XVS,0,0,0,0,1,0,0,1,1,0
AGF,1,0,1,0,0,1,1,0,0,1
BOD,1,0,1,0,0,1,1,0,0,1
EGC,1,0,1,0,0,1,1,0,0,1
CNG,0,0,0,0,1,0,0,1,1,0
PIS,0,0,0,0,1,0,0,1,1,0
MCU,0,1,0,0,0,0,0,0,0,0
LIG,0,0,0,0,1,0,0,1,1,0
NIT,0,0,0,0,1,0,0,1,1,0
TLS,1,0,1,0,0,1,1,0,0,1
PUF,1,0,1,0,0,1,1,0,0,1
LDE,1,0,1,0,0,1,1,0,0,1
ANG,0,0,0,0,1,0,0,1,1,0
BVE,0,0,0,0,1,0,0,1,1,0
PGX,0,0,0,0,1,0,0,1,1,0
BIQ,1,0,1,0,0,1,1,0,0,1
ZAO,1,0,1,0,0,1,1,0,0,1
LBI,1,0,1,0,0,1,1,0,0,1
DCM,1,0,1,0,0,1,1,0,0,1
RDZ,1,0,1,0,0,1,1,0,0,1
RYN,0,0,0,0,1,0,0,1,1,0
XMW,1,1,1,0,0,1,1,0,0,1
RCO,0,0,0,0,1,0,0,1,1,0
CMR,0,0,0,0,1,0,0,1,1,0
DLE,0,0,0,0,1,0,0,1,1,0
OBS,1,0,1,0,0,1,1,0,0,1
LPY,0,0,0,0,1,0,0,1,1,0
ETZ,0,0,0,0,1,0,0,1,1,0
BIA,1,0,1,0,0,1,1,0,0,1
CLY,1,0,1,0,0,1,1,0,0,1
FSC,1,0,1,0,0,1,1,0,0,1
AJA,1,0,1,0,0,1,1,0,0,1
PRP,1,0,1,0,0,1,1,0,0,1
SOZ,1,0,1,0,0,1,1,0,0,1
AUF,0,0,0,0,1,0,0,1,1,0
CMF,0,0,0,0,1,0,0,1,1,0
CFE,0,1,0,0,0,0,0,0,0,0
BOU,0,0,0,0,1,0,0,1,1,0
QNJ,0,0,0,0,1,0,0,1,1,0
LYS,0,0,0,0,0,0,1,0,0,0
SYT,0,0,0,0,1,0,0,1,1,0
RNE,0,0,0,0,1,0,0,1,1,0
NCY,0,1,0,0,0,0,0,0,0,0
GNB,0,0,0,0,1,0,0,1,1,0
VAF,1,0,1,0,0,1,1,0,0,1
VHY,0,0,0,0,1,0,0,1,1,0
AUR,1,0,1,0,0,1,1,0,0,1
CHR,0,0,0,0,1,0,0,1,1,0
LYN,0,0,0,0,0,0,1,0,0,0
CEQ,1,0,1,0,0,1,1,0,0,1
EBU,0,0,0,0,1,0,0,1,1,0
CCF,1,0,1,0,0,1,1,0,0,1
MRS,1,0,1,0,0,1,1,0,0,1
NCE,1,0,1,0,0,1,1,0,0,1
XOG,1,0,1,0,0,1,1,0,0,1
PGF,1,0,1,0,0,1,1,0,0,1
CTT,1,0,1,0,0,1,1,0,0,1
MPL,1,1,1,0,0,1,1,0,0,1
BZR,1,0,1,0,0,1,1,0,0,1
AVN,1,1,1,0,0,1,1,0,0,1
MEN,1,0,1,0,0,1,1,0,0,1
BVA,0,0,1,0,0,0,1,0,0,1
EVX,0,0,0,0,1,0,0,1,1,0
LEH,0,0,0,0,1,0,0,1,1,0
XAB,0,0,0,0,1,0,0,1,1,0
ORE,0,0,0,0,1,0,0,1,1,0
XCR,0,0,0,0,1,0,0,1,1,0
URO,0,0,0,0,1,0,0,1,1,0
TUF,0,0,0,0,1,0,0,1,1,0
CET,0,0,0,0,1,0,0,1,1,0
LVA,0,0,0,0,1,0,0,1,1,0
LBG,0,0,1,0,0,0,1,0,0,1
CSF,0,0,0,0,1,0,0,1,1,0
CDG,0,0,1,1,0,1,1,0,0,1
TNF,0,0,0,0,1,0,0,1,1,0
ORY,0,0,1,0,0,0,1,0,0,1
POX,0,0,0,0,1,0,0,1,1,0
VIY,0,0,0,0,1,0,0,1,1,0
NVS,0,0,0,0,1,0,0,1,1,0
XME,0,0,0,0,1,0,0,1,1,0
LIL,0,0,0,0,1,0,0,1,1,0
HZB,0,0,0,0,1,0,0,1,1,0
XCZ,0,0,0,0,1,0,0,1,1,0
BES,0,0,0,0,1,0,0,1,1,0
CER,0,0,0,0,1,0,0,1,1,0
DNR,0,0,0,0,1,0,0,1,1,0
LBY,0,0,0,0,1,0,0,1,1,0
GFR,0,0,0,0,1,0,0,1,1,0
DOL,0,0,0,0,1,0,0,1,1,0
LRT,0,0,0,0,1,0,0,1,1,0
EDM,0,0,0,0,1,0,0,1,1,0
LDV,0,0,0,0,1,0,0,1,1,0
CFR,0,0,0,0,1,0,0,1,1,0
LME,0,0,0,0,1,0,0,1,1,0
RNS,0,0,0,0,1,0,0,1,1,0
LAI,0,0,0,0,1,0,0,1,1,0
UIP,0,0,0,0,1,0,0,1,1,0
NTE,0,0,0,0,1,0,0,1,1,0
SBK,0,0,0,0,1,0,0,1,1,0
MXN,0,0,0,0,1,0,0,1,1,0
VNE,0,0,0,0,1,0,0,1,1,0
SNR,0,1,0,0,0,0,0,0,0,0
BSL,0,0,0,0,1,0,0,1,1,0
DIJ,0,0,0,0,1,0,0,1,1,0
MZM,0,0,0,0,1,0,0,1,1,0
EPL,0,0,0,0,1,0,0,1,1,0
ENC,0,0,0,0,1,0,0,1,1,0
RHE,0,0,0,0,1,0,0,1,1,0
SXB,0,0,0,0,1,0,0,1,1,0
TLN,1,0,1,0,0,1,1,0,0,1
FNI,1,0,1,0,0,1,1,0,0,1
MQC,0,0,0,0,1,0,0,1,1,0
FSP,0,0,0,0,1,0,0,1,1,0
PYR,1,0,1,0,0,1,1,0,0,1
AGQ,1,0,1,0,0,1,1,0,0,1
AXD,1,0,1,0,0,1,1,0,0,1
VOL,1,0,1,0,0,1,1,0,0,1
JKH,1,0,1,0,0,1,1,0,0,1
IOA,1,0,1,0,0,1,1,0,0,1
HER,1,0,1,1,0,1,1,0,0,1
KSO,1,0,1,0,0,1,1,0,0,1
KIT,1,0,1,0,0,1,1,0,0,1
EFL,1,0,1,0,0,1,1,0,0,1
KLX,1,0,1,0,0,1,1,0,0,1
KGS,1,0,1,0,0,1,1,0,0,1
AOK,1,0,1,0,0,1,1,0,0,1
CFU,1,0,1,1,0,1,1,0,0,1
KSJ,1,0,1,0,0,1,1,0,0,1
KVA,1,0,1,1,0,1,1,0,0,1
KZI,1,0,1,0,0,1,1,0,0,1
LRS,1,0,1,0,0,1,1,0,0,1
LXS,1,0,1,0,0,1,1,0,0,1
LRA,1,0,1,0,0,1,1,0,0,1
JMK,1,0,1,0,0,1,1,0,0,1
MJT,1,0,1,1,0,1,1,0,0,1
PVK,1,0,1,0,0,1,1,0,0,1
RHO,1,0,1,0,0,1,1,0,0,1
GPA,1,0,1,0,0,1,1,0,0,1
CHQ,1,0,1,1,0,1,1,0,0,1
JSI,1,0,1,0,0,1,1,0,0,1
SMI,1,0,1,0,0,1,1,0,0,1
SPJ,1,0,1,0,0,1,1,0,0,1
JTR,1,0,1,0,0,1,1,0,0,1
JSH,1,0,1,0,0,1,1,0,0,1
SKU,1,0,1,0,0,1,1,0,0,1
SKG,1,0,1,1,0,1,1,0,0,1
ZTH,1,0,1,1,0,1,1,0,0,1
BUD,0,0,1,1,0,1,1,0,0,0
DEB,0,0,1,1,0,1,1,0,0,0
CRV,1,0,1,0,0,1,1,0,0,1
BRI,1,0,1,0,0,1,1,0,0,1
FOG,1,0,1,0,0,1,1,0,0,1
TAR,1,0,1,0,0,1,1,0,0,1
LCC,1,0,1,0,0,1,1,0,0,1
PSR,1,0,1,1,0,1,1,0,0,1
BDS,1,0,1,0,0,1,1,0,0,1
SUF,1,0,1,0,0,1,1,0,0,1
CTA,1,0,1,0,0,1,1,0,0,1
LMP,1,0,1,0,0,1,1,0,0,1
PNL,1,0,1,0,0,1,1,0,0,1
PMO,1,0,1,0,0,1,1,0,0,1
REG,1,0,1,0,0,1,1,0,0,1
TPS,1,0,1,0,0,1,1,0,0,1
NSY,1,0,1,0,0,1,1,0,0,1
AHO,1,0,1,0,0,1,1,0,0,1
DCI,1,0,1,0,0,1,1,0,0,1
CAG,1,0,1,0,0,1,1,0,0,1
OLB,1,0,1,0,0,1,1,0,0,1
TTB,1,0,1,0,0,1,1,0,0,1
MXP,0,1,1,1,0,1,1,0,0,0
BGY,0,0,1,1,0,1,1,0,0,0
TRN,0,0,0,0,1,0,0,1,1,0
ALL,1,0,1,1,0,1,1,0,0,1
GOA,1,0,1,0,0,1,1,0,0,1
LIN,0,0,0,0,1,0,0,1,1,0
PMF,1,0,1,0,0,1,1,0,0,1
CUF,1,0,1,1,0,1,1,0,0,1
